key	category	model	audio_material	hit_points	gun_type	onscreen_name	ignition_threshold	radar_icon	visible_in_public_ted	fortwall_penetration_chance	collision_3d	destruct_thresholds	joiner	auxiliary	burn_rate	height_map_mesh	ground_type	can_burn	audio_count_as_urban	ability_radius	shares_reload_between_emitters	togleable_icon_path	audio_construction_type_switch	audio_faction_switch	tower_group	destructible
ogr_tower_placement_01	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_ogr_bullet	tower_piercing	100	tower_piercing	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_01	tower	ogr	light_armoured_units	default
ogr_tower_placement_02	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_ogr_ironblaster	tower_cannon	100	tower_cannon	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_cannon_02	tower	ogr	light_armoured_units	default
ogr_tower_placement_03	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_ogr_leadbelcher	tower_catapult	100	tower_catapult	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_catapult_03	tower	ogr	heavy_armoured_units	default
ogr_tower_placement_04	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_ogr_scraplauncher	tower_piercing	100	tower_piercing	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_04	tower	ogr	heavy_armoured_units	default
ogr_tripod_01	generic	ogr_tripod_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
ogr_tusk_01	generic	ogr_tusk_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ogr_tusk_02	generic	ogr_tusk_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ogr_tusk_03	generic	ogr_tusk_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ogr_watchtower_01	generic	ogr_watchtower_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_bridge_105m_01	bridge	skv_bridge_105m_01	wood	15		bridge	100	bridge.png	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_gate_01	generic	skv_gate_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_mudpile_01	generic	skv_mudpile_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_mudpile_02	generic	skv_mudpile_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_tower_placement_01	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_skv_sniper_bullet	tower_piercing	100	tower_piercing	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_01	tower	skv	light_armoured_units	default
skv_tower_placement_02	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_skv_sniper_bullet_improved	tower_piercing	100	tower_piercing	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_02	tower	skv	light_armoured_units	default
skv_tower_placement_03	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_skv_warp_lightning	tower_piercing	100	tower_piercing	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_03	tower	skv	heavy_armoured_units	default
skv_tower_placement_04	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_skv_doomrocket	tower_explosive	100	tower_explosive	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_explosive_04	tower	skv	heavy_armoured_units	default
skv_wall_angled_joiner	unbreachable_fort_wall	skv_wall_angled_joiner	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_angled_joiner_display	generic	skv_wall_angled_joiner_display	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_angled_to_grid_joiner	fort_wall	skv_wall_angled_to_grid_joiner	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_angled_to_grid_joiner_display	generic	skv_wall_angled_to_grid_joiner_display	rock	10000			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_blocker	fort_wall	skv_wall_blocker	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_corner_90_exter	unbreachable_fort_wall	skv_wall_corner_90_exter	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_corner_90_exter_display	generic	skv_wall_corner_90_exter_display	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_corner_90_inter	unbreachable_fort_wall	skv_wall_corner_90_inter	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_gatehouse_60	gate	skv_wall_gatehouse_60	rock	12000		gate	100	gate.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_gatehouse_60_02	gate	skv_wall_gatehouse_60	rock	14000		gate	100	gate.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_gatehouse_60_03	gate	skv_wall_gatehouse_60	rock	16000		gate	100	gate.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_gatehouse_60_merlon	generic	skv_wall_gatehouse_60_merlon	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_grid_to_angled_joiner	fort_wall	skv_wall_grid_to_angled_joiner	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_planks_01	generic	skv_wall_planks_01	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_shield_01	generic	skv_wall_shield_01	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_shield_02	generic	skv_wall_shield_02	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_shield_03	generic	skv_wall_shield_03	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_shield_04	generic	skv_wall_shield_04	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_stepdown_15	unbreachable_fort_wall	skv_wall_stepdown_15	rock	10000		fort_wall	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_stepdown_15_display	generic	skv_wall_stepdown_15_display	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_stepup_15	unbreachable_fort_wall	skv_wall_stepup_15	rock	10000		fort_wall	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_stepup_15_display	generic	skv_wall_stepup_15_display	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_straight_20	fort_wall	skv_wall_straight_20	rock	12000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_straight_20_01	fort_wall	skv_wall_straight_20	rock	14000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_straight_20_02	fort_wall	skv_wall_straight_20	rock	14000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_straight_20_03	fort_wall	skv_wall_straight_20	rock	16000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_straight_20_display	generic	skv_wall_straight_20_display	rock	12000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_straight_20_merlon_01	generic	skv_wall_straight_20_merlon_01	rock	14000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_wall_tower	fort_tower	skv_wall_tower	rock	12000	wh3_settlement_tower_skv_sniper_bullet	tower_piercing	100	tower.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
skv_wall_tower_01	fort_tower	skv_wall_tower	rock	14000	wh3_settlement_tower_skv_sniper_bullet_improved	tower_piercing	100	tower.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
skv_wall_tower_02	fort_tower	skv_wall_tower	rock	14000	wh3_settlement_tower_skv_warp_lightning	tower_explosive	100	tower.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
skv_wall_tower_03	fort_tower	skv_wall_tower	rock	16000	wh3_settlement_tower_skv_doomrocket	tower_explosive	100	tower.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
skv_wall_tower_cannon	generic	skv_wall_tower_cannon	rock	15		key_building	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
skv_walls_gatehouse_door	generic	skv_walls_gatehouse_door	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
sla_tower_placement_01	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_sla_shard	tower_magic	100	tower_magic	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_magic_01	tower	sla	light_armoured_units	default
sla_tower_placement_02	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_sla_shard_improved	tower_magic	100	tower_magic	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_magic_02	tower	sla	light_armoured_units	default
sla_tower_placement_03	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_sla_shards	tower_magic	100	tower_magic	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_magic_03	tower	sla	heavy_armoured_units	default
sla_tower_placement_04	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_sla_shards_improved	tower_magic	100	tower_magic	true	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_magic_04	tower	sla	heavy_armoured_units	default
sla_wall_tower	fort_tower	chs_wall_tower	rock	12000	wh3_settlement_tower_sla_shard	tower_magic	100	tower.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
sla_wall_tower_01	fort_tower	chs_wall_tower	rock	14000	wh3_settlement_tower_sla_shard_improved	tower_magic	100	tower.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
sla_wall_tower_02	fort_tower	chs_wall_tower	rock	14000	wh3_settlement_tower_sla_shards	tower_magic	100	tower.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
sla_wall_tower_03	fort_tower	chs_wall_tower	rock	16000	wh3_settlement_tower_sla_shards_improved	tower_magic	100	tower.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
slaa_arch01_a_01	generic	slaa_arch01_a_01	rock	15		key_building_sla_scent_of_indolency	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_arch01_ab_arm_01	generic	slaa_arch01_ab_arm_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_arch01_ab_foot_01	generic	slaa_arch01_ab_foot_01	rock	15		key_building_sla_scent_of_joy	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_arch01_ab_hair_01	generic	slaa_arch01_ab_hair_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_arch01_ab_tooth_01	incidental	slaa_arch01_ab_tooth_01	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_arch01_b_01	generic	slaa_arch01_b_01	rock	15		key_building_sla_scent_of_vainglory	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_arch_01_ab_tooth_01	generic	slaa_arch_01_ab_tooth_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building01_a_01	generic	slaa_building01_a_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building01_b_01	generic	slaa_building01_b_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building01_c_01	generic	slaa_building01_c_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building01_d_01	generic	slaa_building01_d_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building02_a_01	generic	slaa_building02_a_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building02_b_01	generic	slaa_building02_b_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building02_c_01	generic	slaa_building02_c_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building02_d_01	generic	slaa_building02_d_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building03_a_01	generic	slaa_building03_a_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building03_b_01	generic	slaa_building03_b_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building03_c_01	generic	slaa_building03_c_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building04_a_01	generic	slaa_building04_a_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building04_b_01	generic	slaa_building04_b_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_building04_c_01	generic	slaa_building04_c_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_canopy01_a_01	generic	slaa_canopy01_a_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_canopy01_b_01	generic	slaa_canopy01_b_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_canopy01_c_01	generic	slaa_canopy01_c_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_bridge_01	generic	slaa_cliff_bridge_01	rock	500		key_building_sla_scent_of_joy	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_freestanding_01	generic	slaa_cliff_freestanding_01	rock	500			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_freestanding_01_tb	generic	slaa_cliff_freestanding_01_tb	rock	500			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_freestanding_02	generic	slaa_cliff_freestanding_02	rock	500			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_freestanding_02_tb	generic	slaa_cliff_freestanding_02_tb	rock	500			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_med_01	generic	slaa_cliff_med_01	rock	500			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_med_02	generic	slaa_cliff_med_02	rock	500			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_med_03	generic	slaa_cliff_med_03	rock	500			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_prop_sinew_01	incidental	slaa_cliff_prop_sinew_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_prop_sinew_02	incidental	slaa_cliff_prop_sinew_02	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_prop_sinew_03	incidental	slaa_cliff_prop_sinew_03	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_prop_sinew_04	incidental	slaa_cliff_prop_sinew_04	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_prop_spine_01_bend_01	incidental	slaa_cliff_prop_spine_01_bend_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_prop_spine_01_straight_01	incidental	slaa_cliff_prop_spine_01_straight_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_prop_spine_02_bend_01	incidental	slaa_cliff_prop_spine_02_bend_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_prop_spine_02_straight_01	incidental	slaa_cliff_prop_spine_02_straight_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_short_01	generic	slaa_cliff_short_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_short_02	generic	slaa_cliff_short_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_short_03	generic	slaa_cliff_short_03	rock	500		key_building_sla_scent_of_vainglory	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_tall_01	generic	slaa_cliff_tall_01	rock	500			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_tall_02	generic	slaa_cliff_tall_02	rock	500			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_tall_03	generic	slaa_cliff_tall_03	rock	500			100		true	0	true		false	false	1.0000	true	wooden_floor	false	false	0.0000	false				default_value	default
slaa_cliff_tall_flesh_wall_01	generic	slaa_cliff_tall_flesh_wall_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_crab_big_head	generic	slaa_crab_big_head	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_crab_big_head_01	incidental	slaa_crab_big_head_01	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_crab_big_head_01_01	generic	slaa_crab_big_head_01_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_crabshell01	incidental	slaa_crabshell01	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_crabshell02	incidental	slaa_crabshell02	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_crabshell03	incidental	slaa_crabshell03	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_entry01_a_01	incidental	slaa_entry01_a_01	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_entry01_b_01	incidental	slaa_entry01_b_01	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pav_crabshell03	incidental	slaa_pav_crabshell03	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pav_hat_01	incidental	slaa_pav_hat_01	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pav_pillar_01	incidental	slaa_pav_pillar_01	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pav_ring_01	incidental	slaa_pav_ring_01	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pav_ring_02	incidental	slaa_pav_ring_02	rock	1			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pav_tentacle_01_01	generic	slaa_pav_tentacle_01_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pav_tentacle_02_01	generic	slaa_pav_tentacle_02_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon01_a_01	generic	slaa_pavillon01_a_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon01_b_01	generic	slaa_pavillon01_b_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon02_a_01	generic	slaa_pavillon02_a_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon02_b_01	generic	slaa_pavillon02_b_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon02_c_01	generic	slaa_pavillon02_c_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon02_d_01	incidental	slaa_pavillon02_d_01	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon03_a_01	generic	slaa_pavillon03_a_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon03_b_01	incidental	slaa_pavillon03_b_01	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon04_a_01	generic	slaa_pavillon04_a_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon04_b_01	generic	slaa_pavillon04_b_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon04_c_01	generic	slaa_pavillon04_c_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon05_a_01	incidental	slaa_pavillon05_a_01	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon05_b_01	incidental	slaa_pavillon05_b_01	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon05_c_01	incidental	slaa_pavillon05_c_01	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon05_d_01	incidental	slaa_pavillon05_d_01	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon06_a_01	incidental	slaa_pavillon06_a_01	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon06_b_01	incidental	slaa_pavillon06_b_01	rock	1			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon_05_a_01	generic	slaa_pavillon_05_a_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon_05_b_01	generic	slaa_pavillon_05_b_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon_05_c_01	generic	slaa_pavillon_05_c_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_pavillon_05_d_01	generic	slaa_pavillon_05_d_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_crabshell_large_01	incidental	slaa_prop_crabshell_large_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_crabshell_sinew_01	incidental	slaa_prop_crabshell_sinew_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_crabshell_sinew_02	incidental	slaa_prop_crabshell_sinew_02	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_crabshell_small_01	incidental	slaa_prop_crabshell_small_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_double_mouth_01	incidental	slaa_prop_double_mouth_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_double_mouth_02	incidental	slaa_prop_double_mouth_02	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_horn_01	incidental	slaa_prop_horn_01	rock	500		key_building_sla_scent_of_indolency	100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_monster_head_01	incidental	slaa_prop_monster_head_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_monster_head_02	incidental	slaa_prop_monster_head_02	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_pit_01	incidental	slaa_prop_pit_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_round_mouth_01	incidental	slaa_prop_round_mouth_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_teeth_01	incidental	slaa_prop_teeth_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_tendrils_alpha_long_01	incidental	slaa_prop_tendrils_alpha_long_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_tendrils_alpha_short_01	incidental	slaa_prop_tendrils_alpha_short_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_tentacle_group_01	incidental	slaa_prop_tentacle_group_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_tentacle_group_02	incidental	slaa_prop_tentacle_group_02	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_tentacle_vlarge_01	incidental	slaa_prop_tentacle_vlarge_01	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
slaa_prop_tentacle_vlarge_02	incidental	slaa_prop_tentacle_vlarge_02	rock	500			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
